#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.491577}
r,l,t
120.0,555,7.791452
40.0,412,51.91557
60.0,501,122.190707
20.0,346,170.749544
80.0,523,244.567068
0.0,392,299.221189
