#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.4504511}
r,l,t
80.0,468,7.025472
100.0,520,55.363845
60.0,422,114.169888
80.0,528,188.560001
0.0,312,231.617036
80.0,471,297.860086
