#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.3466828}
r,l,t
60.0,446,6.912585
40.0,430,39.173347
100.0,627,127.354602
80.0,521,200.751995
120.0,501,271.011041
