#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.535499}
r,l,t
40.0,396,6.273216
0.0,409,28.940551
140.0,688,125.641603
100.0,441,187.776506
60.0,373,240.125516
