#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.5245323}
r,l,t
80.0,506,7.269409
120.0,527,62.120091
0.0,380,114.175026
100.0,495,184.140806
60.0,416,242.305194
