#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.2927094}
r,l,t
0.0,335,6.04007
80.0,594,47.133991
60.0,500,117.261742
20.0,342,165.058516
0.0,320,209.758843
0.0,299,250.615418
