#{"env_id": "SeaquestNoFrameskip-v4", "t_start": 1522188182.3867455}
r,l,t
160.0,623,8.472427
60.0,470,70.713979
20.0,334,116.542862
40.0,392,171.608623
120.0,619,259.008631
